,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
14786,Max Payne,GBA,2003,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.03
14787,Timeshock! Pro Pinball,PS,1998,Misc,Empire Interactive,0.02,0.01,0.0,0.03
14788,Little Bears,DS,2009,Simulation,RTL,0.03,0.0,0.0,0.03
14789,Starry ? Sky: In Winter,PSP,2011,Misc,Asgard,0.0,0.0,0.03,0.03
14790,Rush Hour,PS,1997,Misc,Psygnosis,0.02,0.01,0.0,0.03
14791,Pro Cast Sports Fishing,XB,2003,Sports,Capcom,0.02,0.01,0.0,0.03
14792,Gintama: Banji Oku Chuubu!,Wii,2007,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14793,Pro Evolution Soccer 2012,3DS,2011,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.03
14794,Saka Agari Hurricane Portable,PSP,2011,Adventure,Alchemist,0.0,0.0,0.03,0.03
14795,Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007,Strategy,Konami Digital Entertainment,0.0,0.0,0.03,0.03
14796,Rugby League Live,X360,2010,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.03
14797,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.0,0.0,0.03
14798,Cossacks: European Wars,PC,2001,Strategy,Strategy First,0.0,0.02,0.0,0.03
14799,Yuusha Shisu.,PSV,2016,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.03
14800,MX vs. ATV Supercross,PS3,2014,Racing,Nordic Games,0.02,0.01,0.0,0.03
14801,Dakar 2: The World's Ultimate Rally,GC,2003,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.03
14802,Sengoku Basara: Sanada Yukimura-Den,PS3,2016,Action,Capcom,0.0,0.0,0.03,0.03
14803,Kisuato,PSV,2015,Adventure,TGL,0.0,0.0,0.03,0.03
14804,NBA 2K7,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0.0,0.03
14805,Auto Modellista,GC,2003,Racing,Capcom,0.02,0.01,0.0,0.03
14806,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011,Misc,Idea Factory,0.0,0.0,0.03,0.03
14807,1000 Cooking Recipes from ELLE à table,DS,2010,Misc,Nintendo,0.0,0.02,0.0,0.03
14808,Greg Hastings' Tournament Paintball Max'd,GBA,2006,Shooter,Activision,0.02,0.01,0.0,0.03
14809,Dave Mirra Freestyle BMX 3,GBA,2002,Sports,Acclaim Entertainment,0.02,0.01,0.0,0.03
14810,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015,Simulation,FuRyu,0.0,0.0,0.03,0.03
14811,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,DS,2009,Adventure,Creative Core,0.0,0.0,0.03,0.03
14812,XBLAZE Code: Embryo,PSV,2013,Adventure,Arc System Works,0.01,0.0,0.01,0.03
14813,Eco Creatures: Save The Forest,DS,2007,Adventure,Rising Star Games,0.03,0.0,0.0,0.03
14814,Frogger: Ancient Shadow,XB,2005,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.03
14815,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,2011,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14816,Dragon Tamer: Sound Spirit,DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.03
14817,Dream Girl Premier,3DS,2015,Misc,Alchemist,0.0,0.0,0.03,0.03
14818,Kiniro no Corda 2 f Encore,PSP,2009,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.03
14819,La Pucelle: Ragnarok,PSP,2009,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.03
14820,Darius II,SAT,1995,Shooter,Taito,0.0,0.0,0.03,0.03
14821,Bleach: Soul Carnival 2,PSP,2009,Fighting,Sony Computer Entertainment,0.0,0.0,0.03,0.03
14822,ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.03
14823,Warhammer: Mark of Chaos,PC,2006,Strategy,Deep Silver,0.0,0.02,0.0,0.03
14824,Tiger & Bunny: On-Air Jack!,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14825,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14826,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Fighting,Banpresto,0.0,0.0,0.03,0.03
14827,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0.0,0.03
14828,Putty Squad,PSV,2013,Platform,System 3,0.01,0.01,0.0,0.03
14829,Gotcha Force,GC,2003,Shooter,Capcom,0.01,0.0,0.01,0.03
14830,Driver: Parallel Lines,Wii,2007,Racing,Ubisoft,0.01,0.01,0.0,0.03
14831,Battlefield Vietnam,PC,2004,Shooter,Electronic Arts,0.0,0.02,0.0,0.03
14832,Rugby League Live,PS3,2010,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.03
14833,Secret Files 2: Puritas Cordis,Wii,2009,Adventure,Deep Silver,0.0,0.02,0.0,0.03
14834,The Perfect Golf,PS,1995,Sports,Seta Corporation,0.0,0.0,0.03,0.03
14835,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,0.0,0.0,0.03,0.03
14836,Demon Driver: Time to Burn Rubber!,GBA,2003,Racing,Ignition Entertainment,0.02,0.01,0.0,0.03
14837,Dead Rising 2,PS4,2016,Action,Capcom,0.01,0.0,0.01,0.03
14838,Mojo!,XB,2003,Puzzle,DreamCatcher Interactive,0.02,0.01,0.0,0.03
14839,Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,Funcom,0.0,0.02,0.0,0.03
14840,Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,0.0,0.0,0.03,0.03
14841,Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0.0,0.03,0.0,0.03
14842,Steins;Gate 0,PS3,2015,Adventure,5pb,0.0,0.0,0.03,0.03
14843,The Peanuts Movie: Snoopy's Grand Adventure,3DS,2015,Action,Activision,0.0,0.03,0.0,0.03
14844,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.03
14845,Totally Spies! Totally Party,PC,2008,Misc,Ubisoft,0.0,0.02,0.0,0.03
14846,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013,Fighting,Arc System Works,0.0,0.0,0.03,0.03
14847,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0.02,0.01,0.0,0.03
14848,Brothers Conflict: Passion Pink,PSP,2012,Action,Idea Factory,0.0,0.0,0.03,0.03
14849,Clannad,X360,2008,Adventure,Prototype,0.0,0.0,0.03,0.03
14850,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0.0,0.0,0.03,0.03
14851,Jet Grind Radio,GBA,2003,Action,Sega,0.02,0.01,0.0,0.03
14852,Rugby Challenge 3,PS3,2016,Sports,Alternative Software,0.0,0.02,0.0,0.03
14853,Prince of Persia (2008),PC,2008,Action,Ubisoft,0.0,0.02,0.0,0.03
14854,My Frogger: Toy Trials,DS,2006,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.03
14855,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009,Action,Russel,0.0,0.0,0.03,0.03
14856,Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.03
14857,Magicka,PC,2011,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.03
14858,Schlag den Raab,PC,2010,Misc,Namco Bandai Games,0.0,0.02,0.0,0.03
14859,Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.03
14860,The Adventures of Lomax,PS,1996,Platform,Psygnosis,0.01,0.01,0.0,0.03
14861,Under the Skin,PS2,2004,Action,Capcom,0.01,0.01,0.0,0.03
14862,Emily Archer and the Curse of Tutankhamun,DS,2011,Adventure,Mastertronic,0.0,0.02,0.0,0.03
14863,Kabu Trader Shun,DS,2007,Action,Capcom,0.0,0.0,0.03,0.03
14864,Hermie Hopperhead: Scrap Panic,PS,1995,Platform,Sony Computer Entertainment,0.0,0.0,0.02,0.03
14865,Poy Poy,PS,1997,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.03
14866,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.03
14867,MX vs. ATV Supercross Encore,XOne,2015,Sports,Nordic Games,0.02,0.0,0.0,0.03
14868,AMNESIA World,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.03,0.03
14869,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.03
14870,Runabout 3: Neo Age,PS2,2002,Racing,BAM! Entertainment,0.0,0.0,0.03,0.03
14871,The Technomancer,XOne,2016,Role-Playing,Focus Home Interactive,0.01,0.01,0.0,0.03
14872,Resident Evil 5 HD,PS4,2016,Action,Capcom,0.02,0.0,0.0,0.03
14873,Aegis of Earth: Protonovus Assault,PSV,2016,Action,PQube,0.01,0.01,0.0,0.03
14874,Teddy Together,3DS,2016,Simulation,Nintendo,0.0,0.02,0.0,0.03
14875,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010,Adventure,Prototype,0.0,0.0,0.03,0.03
14876,Guild Wars: Nightfall,PC,2006,Role-Playing,NCSoft,0.0,0.02,0.0,0.03
14877,NatGeo Challenge! Wild Life,X360,2010,Misc,Black Bean Games,0.0,0.02,0.0,0.03
14878,Archer Maclean Presents: Pool Paradise,GC,2004,Sports,Ignition Entertainment,0.02,0.01,0.0,0.03
14879,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010,Strategy,Irem Software Engineering,0.0,0.0,0.03,0.03
14880,Battlezone,PSP,2006,Shooter,Atari,0.02,0.0,0.0,0.03
14881,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007,Sports,Marvelous Interactive,0.0,0.0,0.03,0.03
14882,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0.0,0.0,0.03,0.03
14883,Touch Shot! Love Application,PS3,2012,Adventure,Compile Heart,0.0,0.0,0.03,0.03
14884,Nanotek Warrior,PS,1997,Shooter,Virgin Interactive,0.01,0.01,0.0,0.03
14885,Galileo,DS,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.03
14886,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015,Misc,Namco Bandai Games,0.0,0.0,0.03,0.03
14887,Cake Mania: Baker's Challenge,PS2,2008,Puzzle,Destineer,0.01,0.01,0.0,0.03
14888,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,0.01,0.01,0.0,0.03
14889,Captain Tsubasa J: The Way to World Youth,SNES,1995,Sports,Namco Bandai Games,0.0,0.0,0.03,0.03
14890,Madden NFL 07,GBA,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.03
14891,One Piece: Daikaizoku Coliseum,3DS,2016,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.03
14892,Renegade Racers,PS,1999,Racing,Interplay,0.01,0.01,0.0,0.03
14893,The Legend of Korra (3DS),3DS,2014,Strategy,Activision,0.02,0.0,0.0,0.03
14894,MySims,PC,2008,Simulation,Electronic Arts,0.0,0.02,0.0,0.03
14895,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0.01,0.01,0.0,0.03
14896,AniMates!,DS,2007,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.03
14897,Franklin the Turtle,GBA,2005,Misc,Game Factory,0.02,0.01,0.0,0.03
14898,Senran Kagura: Bon Appétit!,PSV,2014,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.03
14899,Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,LucasArts,0.0,0.02,0.0,0.03
14900,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,Activision,0.0,0.02,0.0,0.03
14901,My Ballet Studio,Wii,2009,Simulation,505 Games,0.02,0.0,0.0,0.03
14902,Backyard NFL Football,Wii,2007,Sports,Atari,0.02,0.0,0.0,0.03
14903,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,0.02,0.0,0.0,0.03
14904,Gauntlet / Rampart,GBA,2005,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.03
14905,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0.0,0.02,0.0,0.03
14906,River King: Wonderful Journey,PS2,2005,Sports,505 Games,0.01,0.01,0.0,0.03
14907,Sengoku Otome: Legend Battle,PSV,2016,Action,Unknown,0.0,0.0,0.03,0.03
14908,RollerCoaster Tycoon 2: Triple Thrill Pack,PC,2003,Strategy,Atari,0.0,0.02,0.0,0.03
14909,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0.0,0.03
14910,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008,Simulation,Tecmo Koei,0.0,0.0,0.03,0.03
14911,Harvest Moon: Skytree Village,3DS,2016,Simulation,Natsume,0.02,0.0,0.0,0.03
14912,Age of Empires III: Gold Edition,PC,2007,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.03
14913,Bae Yong-joon to Manabu Kankokugo DS,DS,2009,Misc,D3Publisher,0.0,0.0,0.03,0.03
14914,World War II Combat: Road To Berlin,XB,2006,Shooter,Groove Games,0.02,0.01,0.0,0.03
14915,Metal Saga,PS2,2005,Role-Playing,Success,0.01,0.01,0.0,0.03
14916,Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.03
14917,CID The Dummy,Wii,2009,Platform,Oxygen Interactive,0.02,0.0,0.0,0.03
14918,Battlefield 2142,PC,2006,Shooter,Electronic Arts,0.0,0.02,0.0,0.03
14919,Imagine: Sweet 16,DS,2010,Simulation,Ubisoft,0.02,0.0,0.0,0.03
14920,Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.03
14921,Pop'n Music 13 Carnival,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.03
14922,Air Conflicts: Secret Wars,PC,2011,Simulation,bitComposer Games,0.0,0.02,0.0,0.03
14923,Bookworm,GBA,2004,Puzzle,Unknown,0.02,0.01,0.0,0.03
14924,Monster Mayhem: Build and Battle,Wii,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.03
14925,Tokushu Houdoubu,PSV,2012,Adventure,Nippon Ichi Software,0.0,0.0,0.03,0.03
14926,My DoItAll,DS,2009,Misc,Tomy Corporation,0.02,0.0,0.0,0.03
14927,Shakugan no Shana,PS2,2006,Adventure,Media Works,0.0,0.0,0.03,0.03
14928,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008,Action,Spike,0.0,0.0,0.03,0.03
14929,Lost Planet 2,PC,2010,Shooter,Capcom,0.0,0.02,0.0,0.03
14930,Kawasaki Snowmobiles,Wii,2008,Racing,Metro 3D,0.02,0.0,0.0,0.03
14931,X3: Terran Conflict,PC,2008,Simulation,Deep Silver,0.0,0.02,0.0,0.03
14933,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.03
14934,HotBrain,PSP,2007,Puzzle,Midway Games,0.02,0.0,0.0,0.03
14935,Hankou Shashin,SAT,1996,Adventure,Imagineer,0.0,0.0,0.03,0.03
14936,Little Busters! Converted Edition,PSV,2012,Action,Prototype,0.0,0.0,0.03,0.03
14937,Open Season,PS2,2006,Platform,Ubisoft,0.01,0.01,0.0,0.03
14938,Pro Yakyuu Family Stadium,Wii,2008,Sports,Namco Bandai Games,0.0,0.0,0.03,0.03
14939,Marker Man Adventures,DS,2009,Platform,Majesco Entertainment,0.02,0.0,0.0,0.03
14940,Monster Hunter Frontier Online: Forward 2,X360,2011,Role-Playing,Capcom,0.0,0.0,0.03,0.03
14941,Agatha Christie's The ABC Murders,PS4,2016,Adventure,Microids,0.01,0.01,0.0,0.03
14942,Moyashimon DS,DS,2009,Action,Takara Tomy,0.0,0.0,0.03,0.03
14943,Ocean Commander,Wii,2009,Simulation,Valcon Games,0.02,0.0,0.0,0.03
14944,Let's Play Ballerina,Wii,2010,Sports,Deep Silver,0.02,0.0,0.0,0.03
14945,Atari Flashback Classics: Volume 1,PS4,2016,Misc,Atari,0.02,0.0,0.0,0.03
14946,A Ressha de Gyoukou 2001,PS2,2001,Simulation,ArtDink,0.0,0.0,0.03,0.03
14947,Starry ? Sky: In Autumn,PSP,2010,Misc,Asgard,0.0,0.0,0.03,0.03
14948,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016,Misc,Namco Bandai Games,0.0,0.0,0.03,0.03
14949,Pitball,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0.0,0.03
14950,D.C. III: Da Capo III,PSP,2013,Adventure,Kadokawa Games,0.0,0.0,0.03,0.03
14952,Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0.0,0.03
14953,Ducati Moto,DS,2008,Racing,Vir2L Studios,0.02,0.0,0.0,0.03
14954,Drome Racers,GBA,2003,Racing,THQ,0.02,0.01,0.0,0.03
14955,SWAT 4,PC,2005,Shooter,Vivendi Games,0.0,0.02,0.0,0.03
14956,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012,Adventure,Idea Factory,0.0,0.0,0.03,0.03
14957,Heroes of Hellas 2: Olympia,DS,2012,Puzzle,Unknown,0.0,0.02,0.0,0.03
14958,X-Men Origins: Wolverine - Uncaged Edition,PC,2009,Action,Activision,0.02,0.0,0.0,0.03
14959,Battlefield 1942,PC,2002,Shooter,Electronic Arts,0.01,0.01,0.0,0.03
14960,Tenkaichi * Sengoku Lovers,DS,2010,Adventure,Rocket Company,0.0,0.0,0.03,0.03
14961,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Misc,Paon Corporation,0.0,0.0,0.03,0.03
14962,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007,Misc,Sega,0.0,0.0,0.03,0.03
14963,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,0.01,0.01,0.0,0.03
14964,Magicka Collection,PC,2011,Adventure,Unknown,0.0,0.02,0.0,0.03
14965,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006,Role-Playing,Marvelous Interactive,0.0,0.0,0.02,0.03
14966,R-Type Delta,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0.0,0.03
14967,Petz: Catz Playground,DS,2010,Simulation,Ubisoft,0.02,0.0,0.0,0.03
14968,Senjou no Waltz,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.03,0.03
14969,Angelique: Maren no Rokukishi,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.03
14970,Secrets of the Titanic,DS,2012,Action,Avanquest Software,0.0,0.02,0.0,0.03
14971,Captain Morgane and the Golden Turtle,PC,2012,Adventure,Reef Entertainment,0.0,0.02,0.0,0.03
14972,Napoleon Dynamite: The Game,DS,2007,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.03
14973,Soul Eater: Battle Resonance,PSP,2009,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14974,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008,Misc,D3Publisher,0.0,0.0,0.03,0.03
14975,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0.0,0.0,0.03,0.03
14976,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008,Simulation,Broccoli,0.0,0.0,0.03,0.03
14977,Rock 'N' Roll Adventures,Wii,2007,Platform,Popcorn Arcade,0.02,0.0,0.0,0.03
14978,War Gods,PS,1996,Fighting,GT Interactive,0.01,0.01,0.0,0.03
14979,Monster Mayhem: Build and Battle,DS,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.03
14980,BlazBlue: Chrono Phantasma Extend,PSV,2015,Action,PQube,0.0,0.02,0.0,0.03
14981,Legend of Kay Anniversary,PS4,2015,Action,Nordic Games,0.0,0.02,0.0,0.03
14982,Evangelion: Jo,PS2,2009,Action,Namco Bandai Games,0.0,0.0,0.03,0.03
14983,Duke Nukem 3D: 20th Anniversary World Tour,XOne,2016,Shooter,Gearbox Software,0.02,0.0,0.0,0.03
14984, Beyblade Burst,3DS,2016,Role-Playing,FuRyu,0.0,0.0,0.03,0.03
14985,Dungeon Siege II,PC,2005,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.03
14986,Doki Oki,PS,1995,Adventure,Banpresto,0.0,0.0,0.02,0.03
14987,Gakuen Alice: WakuWaku * Happy Friends,DS,2007,Adventure,Kids Station,0.0,0.0,0.03,0.03
14988,Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,0.0,0.02,0.0,0.03
14989,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012,Adventure,ChunSoft,0.0,0.0,0.03,0.03
14990,Konohana 2: Todoke Kanai Requiem,PS2,2002,Adventure,Success,0.0,0.0,0.03,0.03
14991,Derby Time 2006,PSP,2006,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.03
14992,I Heart Geeks,DS,2011,Puzzle,CDV Software Entertainment,0.02,0.0,0.0,0.03
14993,The Legend of Heroes: Trails in the Sky Third Chapter,PSV,2016,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.02,0.02
14994,Let's Dance with Mel B,PS3,2011,Sports,Black Bean Games,0.0,0.02,0.0,0.02
14995,Jewel Quest 5: The Sleepless Star,DS,2012,Action,Licensed 4U,0.0,0.02,0.0,0.02
14996,MAPLUS: Portable Navi 3,PSP,2009,Misc,Edia,0.0,0.0,0.02,0.02
14997,Neverwinter Nights Diamond,PC,2004,Role-Playing,Atari,0.0,0.02,0.0,0.02
14998,DEATH NOTE: L o Tsugu Mono,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.02,0.02
14999,ZooCube,GC,2002,Puzzle,Acclaim Entertainment,0.02,0.0,0.0,0.02
15000,GRID Autosport,PC,2014,Racing,Codemasters,0.0,0.02,0.0,0.02
15001,Spy Hunter / Super Sprint,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.02
15002,Demon Gaze 2,PSV,2014,Role-Playing,Experience Inc.,0.0,0.0,0.02,0.02
15003,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010,Adventure,Prototype,0.0,0.0,0.02,0.02
15004,Otometeki Koi Kakumei * Love Revo! Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.02,0.02
15005,Room Zoom: Race for Impact,XB,2004,Racing,Jaleco,0.02,0.01,0.0,0.02
15006,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013,Adventure,5pb,0.0,0.0,0.02,0.02
15008,America Oudan Ultra-Quiz,SAT,1995,Misc,Victor Interactive,0.0,0.0,0.02,0.02
15009,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009,Shooter,5pb,0.0,0.0,0.02,0.02
15010,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Fighting,Broccoli,0.0,0.0,0.02,0.02
15011,Let's Play Garden,Wii,2010,Simulation,Deep Silver,0.02,0.0,0.0,0.02
15012,My Animal Centre,Wii,2009,Simulation,Deep Silver,0.0,0.02,0.0,0.02
15013,Blade Arcus from Shining EX,PS4,2015,Fighting,Sega,0.0,0.0,0.02,0.02
15014,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.02
15015,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,2008,Action,Namco Bandai Games,0.0,0.0,0.02,0.02
15016,Battlefield 2: Modern Combat(JP sales),PS2,2005,Shooter,Electronic Arts,0.0,0.0,0.02,0.02
15017,Petz: Dolphinz Encounter,DS,2009,Simulation,Ubisoft,0.01,0.01,0.0,0.02
15018,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0.0,0.02,0.0,0.02
15019,The Idolmaster: Gravure For You! Vol.7,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.02,0.02
15020,Monster High: New Ghoul in School,X360,2015,Action,Little Orbit,0.0,0.02,0.0,0.02
15021,Stake: Fortune Fighters,XB,2003,Fighting,Metro 3D,0.02,0.01,0.0,0.02
15022,Assault Suit Leynos,PS4,2016,Shooter,Rising Star Games,0.02,0.0,0.0,0.02
15024,Serious Sam Advance,GBA,2004,Shooter,Global Star,0.02,0.01,0.0,0.02
15025,Pop'n Music 12 Iroha,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.02
15026,Foto Showdown,DS,2010,Role-Playing,Unknown,0.02,0.0,0.0,0.02
15027,Juusanshi Engi Engetsu Sangokuden 2,PSP,2014,Action,Idea Factory,0.0,0.0,0.02,0.02
15028,Turbo: Super Stunt Squad,WiiU,2013,Sports,D3Publisher,0.0,0.02,0.0,0.02
15029,BeatMania IIDX 11: IIDX Red,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.02
15030,Disney Planes Fire & Rescue,WiiU,2014,Action,Disney Interactive Studios,0.01,0.01,0.0,0.02
15031,Let's Dance with Mel B,Wii,2011,Sports,Black Bean Games,0.0,0.02,0.0,0.02
15032,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.02,0.02
15033,Road Trip: The Arcade Edition,GC,2002,Racing,Zoo Digital Publishing,0.02,0.0,0.0,0.02
15034,Alien Breed Trilogy,X360,2011,Shooter,Mastertronic,0.0,0.02,0.0,0.02
15035,No More Heroes: Heroes' Paradise,X360,2010,Action,Marvelous Interactive,0.0,0.0,0.02,0.02
15036,Virtua Tennis: World Tour (jp sales),PSP,2005,Sports,Sega,0.0,0.0,0.02,0.02
15037,Captain Morgane and the Golden Turtle,DS,2012,Adventure,Reef Entertainment,0.0,0.02,0.0,0.02
15038,Cold War,XB,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.02
15039,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PSP,2012,Action,5pb,0.0,0.0,0.02,0.02
15040,Steel Battalion: Line of Contact,XB,2004,Simulation,Capcom,0.02,0.01,0.0,0.02
15041,Reco Love: Blue Ocean,PSV,2016,Adventure,Kadokawa Games,0.0,0.0,0.02,0.02
15042,Ken to Mahou to Gakuen Mono. 2G,PS3,2010,Role-Playing,Acquire,0.0,0.0,0.02,0.02
15043,NBA Starting Five,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.02
15044,Kami Naru Kimi to,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.02,0.02
15045,Spy Hunter: Nowhere To Run,PS2,2006,Racing,Midway Games,0.01,0.01,0.0,0.02
15046,Ikki Tousen: Eloquent Fist,PSP,2008,Fighting,Marvelous Interactive,0.0,0.0,0.02,0.02
15047,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,0.01,0.01,0.0,0.02
15048,Omega Quintet,PS4,2014,Role-Playing,Compile Heart,0.0,0.0,0.02,0.02
15049,Disney's Magical Quest 3 Starring Mickey and Donald,GBA,2003,Action,Capcom,0.02,0.01,0.0,0.02
